planner,generator,difficulty,instance,name,time_taken,expanded_states,plan_length
seq-sat-fdss-2023,2007,2,26,level_02_seed_026,6.39,39,19
seq-sat-fdss-2023,2007,0,7,level_00_seed_007,2.18,11,8
seq-sat-fdss-2023,2007,0,4,level_00_seed_004,4.94,38,19
seq-sat-fdss-2023,2007,0,26,level_00_seed_026,2.17,11,8
seq-sat-fdss-2023,2007,1,4,level_01_seed_004,5.04,38,19
seq-sat-fdss-2023,2007,1,14,level_01_seed_014,5.08,38,19
seq-sat-fdss-2023,2007,3,13,level_03_seed_013,5.14,38,19
seq-sat-fdss-2023,2007,4,7,level_04_seed_007,6.32,39,19
seq-sat-fdss-2023,2007,1,24,level_01_seed_024,4.12,43,30
seq-sat-fdss-2023,2007,1,5,level_01_seed_005,6.31,39,19
seq-sat-fdss-2023,2007,4,5,level_04_seed_005,3.3,116,33
seq-sat-fdss-2023,2007,3,29,level_03_seed_029,4.13,43,30
seq-sat-fdss-2023,2007,3,2,level_03_seed_002,5.08,38,19
seq-sat-fdss-2023,2007,4,15,level_04_seed_015,7.87,83,39
seq-sat-fdss-2023,2007,0,5,level_00_seed_005,6.35,39,19
seq-sat-fdss-2023,2007,0,9,level_00_seed_009,5.02,38,19
seq-sat-fdss-2023,2007,3,21,level_03_seed_021,7.18,83,39
seq-sat-fdss-2023,2007,2,17,level_02_seed_017,3.31,116,33
seq-sat-fdss-2023,2007,2,19,level_02_seed_019,2.17,11,8
seq-sat-fdss-2023,2007,4,4,level_04_seed_004,5.82,167,62
seq-sat-fdss-2023,2007,0,28,level_00_seed_028,2.23,11,8
seq-sat-fdss-2023,2007,0,21,level_00_seed_021,6.36,39,19
seq-sat-fdss-2023,2007,0,11,level_00_seed_011,5.08,38,19
seq-sat-fdss-2023,2007,3,16,level_03_seed_016,7.48,83,39
seq-sat-fdss-2023,2007,2,24,level_02_seed_024,4.09,43,30
seq-sat-fdss-2023,2007,1,22,level_01_seed_022,6.33,39,19
seq-sat-fdss-2023,2007,3,4,level_03_seed_004,4.12,43,30
seq-sat-fdss-2023,2007,3,11,level_03_seed_011,6.35,39,19
seq-sat-fdss-2023,2007,0,29,level_00_seed_029,5.03,38,19
seq-sat-fdss-2023,2007,3,6,level_03_seed_006,4.14,43,30
seq-sat-fdss-2023,2007,1,3,level_01_seed_003,4.15,43,30
seq-sat-fdss-2023,2007,3,25,level_03_seed_025,7.31,83,39
seq-sat-fdss-2023,2007,2,29,level_02_seed_029,2.26,11,8
seq-sat-fdss-2023,2007,1,12,level_01_seed_012,6.36,39,19
seq-sat-fdss-2023,2007,2,5,level_02_seed_005,6.37,39,19
seq-sat-fdss-2023,2007,4,0,level_04_seed_000,3.38,116,33
seq-sat-fdss-2023,2007,2,23,level_02_seed_023,2.2,11,8
seq-sat-fdss-2023,2007,3,1,level_03_seed_001,6.32,39,19
seq-sat-fdss-2023,2007,4,23,level_04_seed_023,6.37,39,19
seq-sat-fdss-2023,2007,1,11,level_01_seed_011,6.67,39,19
seq-sat-fdss-2023,2007,4,10,level_04_seed_010,6.45,39,19
seq-sat-fdss-2023,2007,2,9,level_02_seed_009,6.39,39,19
seq-sat-fdss-2023,2007,1,26,level_01_seed_026,4.22,43,30
seq-sat-fdss-2023,2007,4,16,level_04_seed_016,5.87,167,62
seq-sat-fdss-2023,2007,1,27,level_01_seed_027,4.09,43,30
seq-sat-fdss-2023,2007,1,29,level_01_seed_029,6.47,39,19
seq-sat-fdss-2023,2007,1,20,level_01_seed_020,2.17,11,8
seq-sat-fdss-2023,2007,1,8,level_01_seed_008,5.09,38,19
seq-sat-fdss-2023,2007,0,15,level_00_seed_015,2.2,11,8
seq-sat-fdss-2023,2007,0,14,level_00_seed_014,6.41,39,19
seq-sat-fdss-2023,2007,1,17,level_01_seed_017,4.15,43,30
seq-sat-fdss-2023,2007,1,7,level_01_seed_007,5.43,38,19
seq-sat-fdss-2023,2007,0,25,level_00_seed_025,2.23,11,8
seq-sat-fdss-2023,2007,3,24,level_03_seed_024,3.38,116,33
seq-sat-fdss-2023,2007,0,24,level_00_seed_024,6.29,39,19
seq-sat-fdss-2023,2007,4,25,level_04_seed_025,6.39,39,19
seq-sat-fdss-2023,2007,0,1,level_00_seed_001,2.21,11,8
seq-sat-fdss-2023,2007,4,27,level_04_seed_027,4.17,43,30
seq-sat-fdss-2023,2007,2,13,level_02_seed_013,4.13,43,30
seq-sat-fdss-2023,2007,2,0,level_02_seed_000,3.36,116,33
seq-sat-fdss-2023,2007,1,6,level_01_seed_006,4.1,43,30
seq-sat-fdss-2023,2007,0,17,level_00_seed_017,6.42,39,19
seq-sat-fdss-2023,2007,3,17,level_03_seed_017,5.02,38,19
seq-sat-fdss-2023,2007,4,26,level_04_seed_026,3.37,116,33
seq-sat-fdss-2023,2007,0,18,level_00_seed_018,5.08,38,19
seq-sat-fdss-2023,2007,3,14,level_03_seed_014,7.06,83,39
seq-sat-fdss-2023,2007,4,28,level_04_seed_028,4.15,43,30
seq-sat-fdss-2023,2007,1,1,level_01_seed_001,4.09,43,30
seq-sat-fdss-2023,2007,2,21,level_02_seed_021,3.32,116,33
seq-sat-fdss-2023,2007,3,18,level_03_seed_018,7.06,83,39
seq-sat-fdss-2023,2007,0,6,level_00_seed_006,5.15,38,19
seq-sat-fdss-2023,2007,0,23,level_00_seed_023,5.03,38,19
seq-sat-fdss-2023,2007,2,7,level_02_seed_007,4.2,43,30
seq-sat-fdss-2023,2007,4,8,level_04_seed_008,3.33,116,33
seq-sat-fdss-2023,2007,0,16,level_00_seed_016,6.29,39,19
seq-sat-fdss-2023,2007,4,17,level_04_seed_017,4.21,43,30
seq-sat-fdss-2023,2007,1,0,level_01_seed_000,5.03,38,19
seq-sat-fdss-2023,2007,4,2,level_04_seed_002,3.29,116,33
seq-sat-fdss-2023,2007,2,3,level_02_seed_003,2.2,11,8
seq-sat-fdss-2023,2007,1,2,level_01_seed_002,5.01,38,19
seq-sat-fdss-2023,2007,1,18,level_01_seed_018,2.19,11,8
seq-sat-fdss-2023,2007,4,11,level_04_seed_011,6.43,39,19
seq-sat-fdss-2023,2007,3,26,level_03_seed_026,5.13,38,19
seq-sat-fdss-2023,2007,2,12,level_02_seed_012,4.17,43,30
seq-sat-fdss-2023,2007,2,18,level_02_seed_018,5.07,38,19
seq-sat-fdss-2023,2007,4,21,level_04_seed_021,6.34,39,19
seq-sat-fdss-2023,2007,3,10,level_03_seed_010,4.13,43,30
seq-sat-fdss-2023,2007,2,6,level_02_seed_006,4.17,43,30
seq-sat-fdss-2023,2007,1,15,level_01_seed_015,6.44,39,19
seq-sat-fdss-2023,2007,2,2,level_02_seed_002,6.32,39,19
seq-sat-fdss-2023,2007,3,19,level_03_seed_019,7.12,83,39
seq-sat-fdss-2023,2007,4,14,level_04_seed_014,3.3,116,33
seq-sat-fdss-2023,YYTBB,0,10,level_00_seed_010,1.0,20,7
seq-sat-fdss-2023,YYTBB,3,0,level_03_seed_000,3.23,107,39
seq-sat-fdss-2023,YYTBB,4,3,level_04_seed_003,3.86,150,43
seq-sat-fdss-2023,YYTBB,2,8,level_02_seed_008,4.1,47,28
seq-sat-fdss-2023,YYTBB,3,5,level_03_seed_005,3.2,140,41
seq-sat-fdss-2023,YYTBB,2,27,level_02_seed_027,6.44,27,17
seq-sat-fdss-2023,YYTBB,3,12,level_03_seed_012,3.15,50,23
seq-sat-fdss-2023,YYTBB,3,27,level_03_seed_027,3.02,99,23
seq-sat-fdss-2023,YYTBB,2,16,level_02_seed_016,3.97,60,33
seq-sat-fdss-2023,YYTBB,4,9,level_04_seed_009,4.58,117,48
seq-sat-fdss-2023,YYTBB,0,19,level_00_seed_019,0.96,13,4
seq-sat-fdss-2023,YYTBB,1,23,level_01_seed_023,2.94,47,15
seq-sat-fdss-2023,YYTBB,2,15,level_02_seed_015,2.52,32,18
seq-sat-fdss-2023,YYTBB,3,28,level_03_seed_028,3.19,197,38
seq-sat-fdss-2023,YYTBB,1,19,level_01_seed_019,4.15,104,21
seq-sat-fdss-2023,YYTBB,2,4,level_02_seed_004,3.56,92,37
seq-sat-fdss-2023,YYTBB,0,8,level_00_seed_008,0.96,35,12
seq-sat-fdss-2023,YYTBB,3,8,level_03_seed_008,3.24,207,45
seq-sat-fdss-2023,YYTBB,2,10,level_02_seed_010,5.3,86,29
seq-sat-fdss-2023,YYTBB,3,7,level_03_seed_007,3.28,118,35
seq-sat-fdss-2023,YYTBB,0,20,level_00_seed_020,1.03,23,6
seq-sat-fdss-2023,YYTBB,2,11,level_02_seed_011,3.22,101,40
seq-sat-fdss-2023,YYTBB,1,16,level_01_seed_016,4.5,40,19
seq-sat-fdss-2023,YYTBB,4,20,level_04_seed_020,4.18,94,41
seq-sat-fdss-2023,YYTBB,0,0,level_00_seed_000,1.0,25,6
seq-sat-fdss-2023,YYTBB,4,19,level_04_seed_019,4.19,154,48
seq-sat-fdss-2023,YYTBB,2,1,level_02_seed_001,6.05,85,23
seq-sat-fdss-2023,YYTBB,3,22,level_03_seed_022,3.06,58,23
seq-sat-fdss-2023,YYTBB,1,28,level_01_seed_028,3.32,54,15
seq-sat-fdss-2023,YYTBB,3,23,level_03_seed_023,3.3,229,39
seq-sat-fdss-2023,YYTBB,1,21,level_01_seed_021,2.77,74,18
seq-sat-fdss-2023,YYTBB,3,20,level_03_seed_020,3.01,193,36
seq-sat-fdss-2023,YYTBB,4,18,level_04_seed_018,3.96,63,36
seq-sat-fdss-2023,YYTBB,4,6,level_04_seed_006,3.97,171,47
seq-sat-fdss-2023,YYTBB,4,22,level_04_seed_022,3.78,66,37
seq-sat-fdss-2023,YYTBB,0,2,level_00_seed_002,0.7,15,9
seq-sat-fdss-2023,YYTBB,0,13,level_00_seed_013,0.99,28,9
seq-sat-fdss-2023,YYTBB,2,14,level_02_seed_014,2.65,69,39
seq-sat-fdss-2023,YYTBB,2,22,level_02_seed_022,6.68,24,20
seq-sat-fdss-2023,YYTBB,2,20,level_02_seed_020,3.02,66,26
seq-sat-fdss-2023,YYTBB,0,12,level_00_seed_012,0.67,31,9
seq-sat-fdss-2023,YYTBB,0,27,level_00_seed_027,0.97,31,7
seq-sat-fdss-2023,YYTBB,4,12,level_04_seed_012,4.27,70,38
seq-sat-fdss-2023,YYTBB,2,28,level_02_seed_028,4.15,57,35
seq-sat-fdss-2023,YYTBB,3,15,level_03_seed_015,3.15,119,35
seq-sat-fdss-2023,YYTBB,1,13,level_01_seed_013,3.18,53,20
seq-sat-fdss-2023,YYTBB,4,1,level_04_seed_001,4.46,197,44
seq-sat-fdss-2023,YYTBB,4,29,level_04_seed_029,3.96,171,59
seq-sat-fdss-2023,YYTBB,3,3,level_03_seed_003,3.29,144,26
seq-sat-fdss-2023,YYTBB,4,24,level_04_seed_024,4.15,197,51
seq-sat-fdss-2023,YYTBB,1,10,level_01_seed_010,3.06,48,21
seq-sat-fdss-2023,YYTBB,0,3,level_00_seed_003,1.11,16,11
seq-sat-fdss-2023,YYTBB,1,9,level_01_seed_009,4.67,89,17
seq-sat-fdss-2023,YYTBB,2,25,level_02_seed_025,4.53,89,28
seq-sat-fdss-2023,YYTBB,4,13,level_04_seed_013,3.82,178,46
seq-sat-fdss-2023,YYTBB,1,25,level_01_seed_025,1.9,48,15
seq-sat-fdss-2023,YYTBB,3,9,level_03_seed_009,3.2,127,36
seq-sat-fdss-2023,YYTBB,0,22,level_00_seed_022,0.84,41,7
seq-sat-fdss-2023,YYTBB,2,26,level_02_seed_026,5.98,87,35
seq-sat-fdss-2023,YYTBB,0,7,level_00_seed_007,0.93,15,6
seq-sat-fdss-2023,YYTBB,0,4,level_00_seed_004,0.97,46,10
seq-sat-fdss-2023,YYTBB,0,26,level_00_seed_026,1.07,15,6
seq-sat-fdss-2023,YYTBB,1,4,level_01_seed_004,4.23,82,17
seq-sat-fdss-2023,YYTBB,1,14,level_01_seed_014,2.91,87,22
seq-sat-fdss-2023,YYTBB,3,13,level_03_seed_013,3.32,114,30
seq-sat-fdss-2023,YYTBB,4,7,level_04_seed_007,4.55,166,52
seq-sat-fdss-2023,YYTBB,1,24,level_01_seed_024,3.21,33,15
seq-sat-fdss-2023,YYTBB,1,5,level_01_seed_005,4.96,16,11
seq-sat-fdss-2023,YYTBB,4,5,level_04_seed_005,4.21,93,40
seq-sat-fdss-2023,YYTBB,3,29,level_03_seed_029,3.39,80,33
seq-sat-fdss-2023,YYTBB,3,2,level_03_seed_002,3.25,199,37
seq-sat-fdss-2023,YYTBB,4,15,level_04_seed_015,4.25,49,30
seq-sat-fdss-2023,YYTBB,0,5,level_00_seed_005,1.14,26,9
seq-sat-fdss-2023,YYTBB,0,9,level_00_seed_009,1.26,31,10
seq-sat-fdss-2023,YYTBB,3,21,level_03_seed_021,3.24,49,23
seq-sat-fdss-2023,YYTBB,2,17,level_02_seed_017,4.01,45,29
seq-sat-fdss-2023,YYTBB,2,19,level_02_seed_019,5.3,65,26
seq-sat-fdss-2023,YYTBB,4,4,level_04_seed_004,4.17,75,37
seq-sat-fdss-2023,YYTBB,0,28,level_00_seed_028,0.69,15,6
seq-sat-fdss-2023,YYTBB,0,21,level_00_seed_021,1.22,23,7
seq-sat-fdss-2023,YYTBB,0,11,level_00_seed_011,1.12,10,7
seq-sat-fdss-2023,YYTBB,3,16,level_03_seed_016,3.2,133,25
seq-sat-fdss-2023,YYTBB,2,24,level_02_seed_024,4.65,28,21
seq-sat-fdss-2023,YYTBB,1,22,level_01_seed_022,3.34,45,23
seq-sat-fdss-2023,YYTBB,3,4,level_03_seed_004,3.43,94,29
seq-sat-fdss-2023,YYTBB,3,11,level_03_seed_011,3.32,152,50
seq-sat-fdss-2023,YYTBB,0,29,level_00_seed_029,0.96,11,6
seq-sat-fdss-2023,YYTBB,3,6,level_03_seed_006,3.19,153,38
seq-sat-fdss-2023,YYTBB,1,3,level_01_seed_003,2.67,40,17
seq-sat-fdss-2023,YYTBB,3,25,level_03_seed_025,3.33,160,47
seq-sat-fdss-2023,YYTBB,2,29,level_02_seed_029,3.42,46,21
seq-sat-fdss-2023,YYTBB,1,12,level_01_seed_012,5.35,21,12
seq-sat-fdss-2023,YYTBB,2,5,level_02_seed_005,2.1,35,23
seq-sat-fdss-2023,YYTBB,4,0,level_04_seed_000,4.5,188,57
seq-sat-fdss-2023,YYTBB,2,23,level_02_seed_023,3.47,69,35
seq-sat-fdss-2023,YYTBB,3,1,level_03_seed_001,3.16,124,35
seq-sat-fdss-2023,YYTBB,4,23,level_04_seed_023,4.31,127,42
seq-sat-fdss-2023,YYTBB,1,11,level_01_seed_011,3.81,83,28
seq-sat-fdss-2023,YYTBB,4,10,level_04_seed_010,4.55,93,43
seq-sat-fdss-2023,YYTBB,2,9,level_02_seed_009,3.88,75,35
seq-sat-fdss-2023,YYTBB,1,26,level_01_seed_026,3.37,35,15
seq-sat-fdss-2023,YYTBB,4,16,level_04_seed_016,3.78,110,45
seq-sat-fdss-2023,YYTBB,1,27,level_01_seed_027,2.92,49,18
seq-sat-fdss-2023,YYTBB,1,29,level_01_seed_029,3.39,73,18
seq-sat-fdss-2023,YYTBB,1,20,level_01_seed_020,3.58,20,13
seq-sat-fdss-2023,YYTBB,1,8,level_01_seed_008,2.68,72,19
seq-sat-fdss-2023,YYTBB,0,15,level_00_seed_015,0.84,28,9
seq-sat-fdss-2023,YYTBB,0,14,level_00_seed_014,0.81,37,8
seq-sat-fdss-2023,YYTBB,1,17,level_01_seed_017,3.93,104,25
seq-sat-fdss-2023,YYTBB,1,7,level_01_seed_007,2.24,73,20
seq-sat-fdss-2023,YYTBB,0,25,level_00_seed_025,0.94,22,13
seq-sat-fdss-2023,YYTBB,3,24,level_03_seed_024,3.09,167,39
seq-sat-fdss-2023,YYTBB,0,24,level_00_seed_024,0.82,44,10
seq-sat-fdss-2023,YYTBB,4,25,level_04_seed_025,4.78,137,41
seq-sat-fdss-2023,YYTBB,0,1,level_00_seed_001,0.96,22,11
seq-sat-fdss-2023,YYTBB,4,27,level_04_seed_027,3.93,216,41
seq-sat-fdss-2023,YYTBB,2,13,level_02_seed_013,6.69,44,24
seq-sat-fdss-2023,YYTBB,2,0,level_02_seed_000,3.72,80,26
seq-sat-fdss-2023,YYTBB,1,6,level_01_seed_006,5.6,20,11
seq-sat-fdss-2023,YYTBB,0,17,level_00_seed_017,0.74,13,6
seq-sat-fdss-2023,YYTBB,3,17,level_03_seed_017,3.36,93,25
seq-sat-fdss-2023,YYTBB,4,26,level_04_seed_026,3.73,76,33
seq-sat-fdss-2023,YYTBB,0,18,level_00_seed_018,1.17,8,6
seq-sat-fdss-2023,YYTBB,3,14,level_03_seed_014,3.31,119,32
seq-sat-fdss-2023,YYTBB,4,28,level_04_seed_028,4.29,75,30
seq-sat-fdss-2023,YYTBB,1,1,level_01_seed_001,3.24,26,12
seq-sat-fdss-2023,YYTBB,2,21,level_02_seed_021,3.74,70,27
seq-sat-fdss-2023,YYTBB,3,18,level_03_seed_018,3.31,203,32
seq-sat-fdss-2023,YYTBB,0,6,level_00_seed_006,1.51,22,7
seq-sat-fdss-2023,YYTBB,0,23,level_00_seed_023,0.7,9,6
seq-sat-fdss-2023,YYTBB,2,7,level_02_seed_007,3.65,42,24
seq-sat-fdss-2023,YYTBB,4,8,level_04_seed_008,4.13,89,34
seq-sat-fdss-2023,YYTBB,0,16,level_00_seed_016,0.8,34,10
seq-sat-fdss-2023,YYTBB,4,17,level_04_seed_017,4.53,196,56
seq-sat-fdss-2023,YYTBB,1,0,level_01_seed_000,3.73,52,17
seq-sat-fdss-2023,YYTBB,4,2,level_04_seed_002,4.21,74,41
seq-sat-fdss-2023,YYTBB,2,3,level_02_seed_003,6.08,31,24
seq-sat-fdss-2023,YYTBB,1,2,level_01_seed_002,3.0,69,19
seq-sat-fdss-2023,YYTBB,1,18,level_01_seed_018,3.35,44,26
seq-sat-fdss-2023,YYTBB,4,11,level_04_seed_011,4.26,175,53
seq-sat-fdss-2023,YYTBB,3,26,level_03_seed_026,3.34,94,29
seq-sat-fdss-2023,YYTBB,2,12,level_02_seed_012,4.96,49,23
seq-sat-fdss-2023,YYTBB,2,18,level_02_seed_018,3.29,72,41
seq-sat-fdss-2023,YYTBB,4,21,level_04_seed_021,3.69,73,31
seq-sat-fdss-2023,YYTBB,3,10,level_03_seed_010,3.36,66,29
seq-sat-fdss-2023,YYTBB,2,6,level_02_seed_006,4.8,73,35
seq-sat-fdss-2023,YYTBB,1,15,level_01_seed_015,2.58,44,24
seq-sat-fdss-2023,YYTBB,2,2,level_02_seed_002,7.02,63,28
seq-sat-fdss-2023,YYTBB,3,19,level_03_seed_019,3.2,106,32
seq-sat-fdss-2023,YYTBB,4,14,level_04_seed_014,4.22,169,46
seq-sat-fdss-2023,ROCK,0,10,level_00_seed_010,0.45,13,13
seq-sat-fdss-2023,ROCK,3,0,level_03_seed_000,8.33,45,39
seq-sat-fdss-2023,ROCK,4,3,level_04_seed_003,7.42,95,56
seq-sat-fdss-2023,ROCK,2,8,level_02_seed_008,0.13,14,14
seq-sat-fdss-2023,ROCK,3,5,level_03_seed_005,7.93,42,35
seq-sat-fdss-2023,ROCK,2,27,level_02_seed_027,1.28,14,14
seq-sat-fdss-2023,ROCK,3,12,level_03_seed_012,7.46,43,35
seq-sat-fdss-2023,ROCK,3,27,level_03_seed_027,9.07,49,39
seq-sat-fdss-2023,ROCK,2,16,level_02_seed_016,0.58,25,16
seq-sat-fdss-2023,ROCK,4,9,level_04_seed_009,7.3,79,45
seq-sat-fdss-2023,ROCK,0,19,level_00_seed_019,0.13,14,14
seq-sat-fdss-2023,ROCK,1,23,level_01_seed_023,0.57,16,14
seq-sat-fdss-2023,ROCK,2,15,level_02_seed_015,1.0,19,11
seq-sat-fdss-2023,ROCK,3,28,level_03_seed_028,6.52,90,38
seq-sat-fdss-2023,ROCK,1,19,level_01_seed_019,0.45,13,13
seq-sat-fdss-2023,ROCK,2,4,level_02_seed_004,1.38,26,18
seq-sat-fdss-2023,ROCK,0,8,level_00_seed_008,0.45,13,13
seq-sat-fdss-2023,ROCK,3,8,level_03_seed_008,8.15,56,44
seq-sat-fdss-2023,ROCK,2,10,level_02_seed_010,2.02,42,25
seq-sat-fdss-2023,ROCK,3,7,level_03_seed_007,8.8,82,49
seq-sat-fdss-2023,ROCK,0,20,level_00_seed_020,0.44,13,9
seq-sat-fdss-2023,ROCK,2,11,level_02_seed_011,0.44,13,13
seq-sat-fdss-2023,ROCK,1,16,level_01_seed_016,1.24,13,13
seq-sat-fdss-2023,ROCK,4,20,level_04_seed_020,7.67,81,48
seq-sat-fdss-2023,ROCK,0,0,level_00_seed_000,0.43,13,13
seq-sat-fdss-2023,ROCK,4,19,level_04_seed_019,6.44,75,39
seq-sat-fdss-2023,ROCK,2,1,level_02_seed_001,0.13,14,14
seq-sat-fdss-2023,ROCK,3,22,level_03_seed_022,7.66,38,31
seq-sat-fdss-2023,ROCK,1,28,level_01_seed_028,0.14,14,14
seq-sat-fdss-2023,ROCK,3,23,level_03_seed_023,6.38,82,41
seq-sat-fdss-2023,ROCK,1,21,level_01_seed_021,0.57,18,13
seq-sat-fdss-2023,ROCK,3,20,level_03_seed_020,7.23,40,33
seq-sat-fdss-2023,ROCK,4,18,level_04_seed_018,7.42,63,46
seq-sat-fdss-2023,ROCK,4,6,level_04_seed_006,9.71,74,42
seq-sat-fdss-2023,ROCK,4,22,level_04_seed_022,8.8,73,47
seq-sat-fdss-2023,ROCK,0,2,level_00_seed_002,0.55,10,10
seq-sat-fdss-2023,ROCK,0,13,level_00_seed_013,0.12,14,14
seq-sat-fdss-2023,ROCK,2,14,level_02_seed_014,0.44,13,13
seq-sat-fdss-2023,ROCK,2,22,level_02_seed_022,0.69,27,17
seq-sat-fdss-2023,ROCK,2,20,level_02_seed_020,0.89,18,14
seq-sat-fdss-2023,ROCK,0,12,level_00_seed_012,0.44,13,13
seq-sat-fdss-2023,ROCK,0,27,level_00_seed_027,0.43,10,10
seq-sat-fdss-2023,ROCK,4,12,level_04_seed_012,5.25,73,42
seq-sat-fdss-2023,ROCK,2,28,level_02_seed_028,1.04,17,14
seq-sat-fdss-2023,ROCK,3,15,level_03_seed_015,6.96,28,25
seq-sat-fdss-2023,ROCK,1,13,level_01_seed_013,0.3,9,9
seq-sat-fdss-2023,ROCK,4,1,level_04_seed_001,9.95,44,36
seq-sat-fdss-2023,ROCK,4,29,level_04_seed_029,8.94,52,33
seq-sat-fdss-2023,ROCK,3,3,level_03_seed_003,8.77,39,36
seq-sat-fdss-2023,ROCK,4,24,level_04_seed_024,8.34,49,39
seq-sat-fdss-2023,ROCK,1,10,level_01_seed_010,0.46,26,16
seq-sat-fdss-2023,ROCK,0,3,level_00_seed_003,0.12,14,14
seq-sat-fdss-2023,ROCK,1,9,level_01_seed_009,0.71,14,13
seq-sat-fdss-2023,ROCK,2,25,level_02_seed_025,0.7,29,14
seq-sat-fdss-2023,ROCK,4,13,level_04_seed_013,8.13,70,46
seq-sat-fdss-2023,ROCK,1,25,level_01_seed_025,0.89,12,11
seq-sat-fdss-2023,ROCK,3,9,level_03_seed_009,5.2,64,34
seq-sat-fdss-2023,ROCK,0,22,level_00_seed_022,0.45,13,13
seq-sat-fdss-2023,ROCK,2,26,level_02_seed_026,0.83,23,18
seq-sat-fdss-2023,ROCK,0,7,level_00_seed_007,0.44,13,13
seq-sat-fdss-2023,ROCK,0,4,level_00_seed_004,0.43,10,10
seq-sat-fdss-2023,ROCK,0,26,level_00_seed_026,0.3,9,9
seq-sat-fdss-2023,ROCK,1,4,level_01_seed_004,0.55,10,10
seq-sat-fdss-2023,ROCK,1,14,level_01_seed_014,0.13,14,14
seq-sat-fdss-2023,ROCK,3,13,level_03_seed_013,5.52,71,37
seq-sat-fdss-2023,ROCK,4,7,level_04_seed_007,6.28,56,32
seq-sat-fdss-2023,ROCK,1,24,level_01_seed_024,0.46,26,16
seq-sat-fdss-2023,ROCK,1,5,level_01_seed_005,0.47,10,10
seq-sat-fdss-2023,ROCK,4,5,level_04_seed_005,7.56,91,49
seq-sat-fdss-2023,ROCK,3,29,level_03_seed_029,5.45,100,34
seq-sat-fdss-2023,ROCK,3,2,level_03_seed_002,6.22,77,38
seq-sat-fdss-2023,ROCK,4,15,level_04_seed_015,7.19,83,41
seq-sat-fdss-2023,ROCK,0,5,level_00_seed_005,0.3,9,9
seq-sat-fdss-2023,ROCK,0,9,level_00_seed_009,0.13,14,14
seq-sat-fdss-2023,ROCK,3,21,level_03_seed_021,8.01,76,40
seq-sat-fdss-2023,ROCK,2,17,level_02_seed_017,0.13,14,14
seq-sat-fdss-2023,ROCK,2,19,level_02_seed_019,1.28,49,20
seq-sat-fdss-2023,ROCK,4,4,level_04_seed_004,5.51,81,33
seq-sat-fdss-2023,ROCK,0,28,level_00_seed_028,0.3,9,9
seq-sat-fdss-2023,ROCK,0,21,level_00_seed_021,0.12,14,14
seq-sat-fdss-2023,ROCK,0,11,level_00_seed_011,0.96,8,6
seq-sat-fdss-2023,ROCK,3,16,level_03_seed_016,9.33,33,33
seq-sat-fdss-2023,ROCK,2,24,level_02_seed_024,0.68,22,17
seq-sat-fdss-2023,ROCK,1,22,level_01_seed_022,0.44,13,13
seq-sat-fdss-2023,ROCK,3,4,level_03_seed_004,8.21,39,34
seq-sat-fdss-2023,ROCK,3,11,level_03_seed_011,7.59,53,40
seq-sat-fdss-2023,ROCK,0,29,level_00_seed_029,0.43,13,13
seq-sat-fdss-2023,ROCK,3,6,level_03_seed_006,6.85,66,32
seq-sat-fdss-2023,ROCK,1,3,level_01_seed_003,0.44,13,13
seq-sat-fdss-2023,ROCK,3,25,level_03_seed_025,7.29,102,50
seq-sat-fdss-2023,ROCK,2,29,level_02_seed_029,0.13,14,14
seq-sat-fdss-2023,ROCK,1,12,level_01_seed_012,1.73,32,19
seq-sat-fdss-2023,ROCK,2,5,level_02_seed_005,1.02,26,21
seq-sat-fdss-2023,ROCK,4,0,level_04_seed_000,8.36,66,40
seq-sat-fdss-2023,ROCK,2,23,level_02_seed_023,0.93,12,12
seq-sat-fdss-2023,ROCK,3,1,level_03_seed_001,6.76,95,47
seq-sat-fdss-2023,ROCK,4,23,level_04_seed_023,6.32,47,35
seq-sat-fdss-2023,ROCK,1,11,level_01_seed_011,0.75,33,21
seq-sat-fdss-2023,ROCK,4,10,level_04_seed_010,7.52,42,34
seq-sat-fdss-2023,ROCK,2,9,level_02_seed_009,1.89,19,17
seq-sat-fdss-2023,ROCK,1,26,level_01_seed_026,0.99,18,17
seq-sat-fdss-2023,ROCK,4,16,level_04_seed_016,8.21,42,39
seq-sat-fdss-2023,ROCK,1,27,level_01_seed_027,0.76,20,17
seq-sat-fdss-2023,ROCK,1,29,level_01_seed_029,0.45,13,13
seq-sat-fdss-2023,ROCK,1,20,level_01_seed_020,0.12,14,14
seq-sat-fdss-2023,ROCK,1,8,level_01_seed_008,0.13,14,14
seq-sat-fdss-2023,ROCK,0,15,level_00_seed_015,0.52,10,10
seq-sat-fdss-2023,ROCK,0,14,level_00_seed_014,0.44,13,13
seq-sat-fdss-2023,ROCK,1,17,level_01_seed_017,0.44,13,13
seq-sat-fdss-2023,ROCK,1,7,level_01_seed_007,1.39,45,24
seq-sat-fdss-2023,ROCK,0,25,level_00_seed_025,0.66,6,6
seq-sat-fdss-2023,ROCK,3,24,level_03_seed_024,9.67,43,37
seq-sat-fdss-2023,ROCK,0,24,level_00_seed_024,0.3,9,9
seq-sat-fdss-2023,ROCK,4,25,level_04_seed_025,8.57,76,39
seq-sat-fdss-2023,ROCK,0,1,level_00_seed_001,0.44,13,13
seq-sat-fdss-2023,ROCK,4,27,level_04_seed_027,7.35,56,41
seq-sat-fdss-2023,ROCK,2,13,level_02_seed_013,1.0,15,15
